customer_id,churn,y_pred,no_churn_proba,churn_proba
4106-HADHQ,1,0,0.6185134587078578,0.38148654129214216
4114-QMKVN,0,0,0.7900261052635948,0.20997389473640518
4115-UMJFQ,0,0,0.8972577563804092,0.10274224361959079
4123-FCVCB,0,1,0.34414109332044696,0.655858906679553
4135-FRWKJ,0,0,0.7696175541505111,0.23038244584948883
4174-LPGTI,1,0,0.6720114509014454,0.3279885490985546
4186-ZBUEW,0,0,0.6114868884607905,0.3885131115392096
4189-NAKJS,0,0,0.5671778574089648,0.4328221425910353
4198-VFOEA,0,1,0.49024998921963614,0.5097500107803639
4223-BKEOR,0,1,0.4731021083205884,0.5268978916794116
4227-OJHAL,0,0,0.8605942785455996,0.1394057214544004
4291-HYEBC,0,0,0.625241559907527,0.3747584400924731
4322-RCYMT,1,0,0.8569280456601674,0.14307195433983252
4328-VUFWD,0,0,0.6691408680215918,0.33085913197840827
4342-HFXWS,0,0,0.720607108497733,0.27939289150226704
4369-NYSCF,0,0,0.7796187252668254,0.22038127473317456
4404-HIBDJ,1,1,0.4854907846891868,0.5145092153108132
4415-WNGVR,0,1,0.33420464392204474,0.6657953560779553
4445-KWOKW,0,0,0.6943433024387594,0.3056566975612406
4501-UYKBC,0,0,0.7125083775048805,0.2874916224951195
4508-OEBEY,0,0,0.5479154470980642,0.45208455290193583
4522-XRWWI,0,0,0.6462132101776416,0.35378678982235845
4544-RXFMG,0,1,0.4154172856452836,0.5845827143547164
4547-FZJWE,0,0,0.7970348609817679,0.20296513901823215
4549-ZDQYY,0,0,0.7811392065600512,0.21886079343994883
4560-WQAQW,0,0,0.8112253275815866,0.18877467241841342
4565-EVZMJ,0,0,0.7421220818807261,0.2578779181192738
4576-CSAJH,1,0,0.5155374410519682,0.48446255894803186
4578-PHJYZ,0,0,0.7592263458219861,0.24077365417801389
4598-ZADCK,0,0,0.7953622317921868,0.20463776820781324
4611-ANLQC,0,0,0.8409826578433927,0.15901734215660732
4626-OZDTJ,0,0,0.7325957039583086,0.2674042960416914
4632-XJMEX,0,0,0.7806899053907264,0.21931009460927364
4636-OLWOE,0,0,0.7890575257906185,0.2109424742093815
4644-PIZRT,0,1,0.4137170356346228,0.5862829643653772
4654-GGUII,0,0,0.5253675121115167,0.4746324878884833
4667-QONEA,0,0,0.808005539288593,0.19199446071140708
4682-BLBUC,0,0,0.6912380940895785,0.3087619059104215
4700-UBQMV,0,1,0.43619020138043385,0.5638097986195661
4702-HDRKD,0,0,0.877372348441371,0.12262765155862895
4730-AWNAU,0,0,0.6409011613154122,0.3590988386845878
4759-PXTAN,0,0,0.7929193947602391,0.20708060523976088
4776-XSKYQ,0,0,0.5013446382158716,0.4986553617841284
4785-QRJHC,1,0,0.7321944542191279,0.2678055457808722
4808-YNLEU,0,0,0.6270009773768443,0.3729990226231556
4825-XJGDM,0,0,0.8555734417284887,0.14442655827151132
4826-DXMUP,0,0,0.5974192188082637,0.4025807811917363
4872-VXRIL,0,0,0.7979124171932264,0.2020875828067737
4877-TSOFF,0,0,0.7730608748173621,0.22693912518263792
4890-VMUAV,0,0,0.8328623408121923,0.16713765918780768
4903-CNOZC,0,0,0.5365571003588536,0.46344289964114643
4905-JEFDW,1,1,0.4512695032829265,0.5487304967170735
4906-ZHGPK,0,0,0.7717145225952808,0.2282854774047192
4942-VZZOM,0,0,0.8464741501735058,0.15352584982649414
4957-TIALW,0,1,0.40950258948569374,0.5904974105143063
4973-RLZVI,0,0,0.53947723551019,0.46052276448980994
4999-IEZLT,0,0,0.8915699794821406,0.1084300205178594
5020-ZSTTY,1,0,0.7494501233265678,0.25054987667343215
5032-USPKF,0,0,0.5951014163670862,0.40489858363291376
5049-MUBWG,0,1,0.49271280357695113,0.5072871964230489
5062-CJJKH,0,0,0.5519770057677479,0.4480229942322521
5073-RZGBK,0,0,0.7230007858756647,0.27699921412433526
5081-NWSUP,0,1,0.3623232026918636,0.6376767973081364
5120-ZBLAI,0,0,0.7329948732514642,0.2670051267485358
5125-CNDSP,0,0,0.8684725416525452,0.13152745834745488
5127-BZENZ,0,0,0.7941322339879131,0.20586776601208692
5160-UXJED,0,1,0.49886914442972463,0.5011308555702754
5170-PTRKA,0,0,0.7992703550377898,0.2007296449622102
5196-WPYOW,0,0,0.8664280633736625,0.13357193662633743
5199-FPUSP,0,0,0.6837568611777125,0.31624313882228744
5203-XEHAX,0,0,0.6065746530419249,0.393425346958075
5204-HMGYF,0,0,0.6993147413098575,0.30068525869014245
5245-VDBUR,0,0,0.8193641528078084,0.18063584719219164
5269-NRGDP,0,0,0.6648416502174183,0.33515834978258174
5294-CDGWY,1,0,0.7706309564369366,0.22936904356306345
5306-BVTKJ,0,0,0.7547573158809054,0.24524268411909458
5315-CKEQK,0,0,0.5884122219385861,0.41158777806141394
5386-THSLQ,0,0,0.8767093849789236,0.12329061502107641
5387-ASZNZ,0,0,0.8572762993229733,0.14272370067702664
5446-DKWYW,0,0,0.8280157686535328,0.1719842313464672
5498-IBWPI,0,0,0.8726460433206149,0.12735395667938512
5499-ECUTN,0,0,0.7245997368040805,0.2754002631959195
5524-KHNJP,0,0,0.5690827281383324,0.4309172718616677
5575-GNVDE,0,0,0.6299627833375356,0.3700372166624643
5640-CAXOA,0,0,0.639776906661117,0.360223093338883
5701-GUXDC,0,0,0.6193444329550075,0.3806555670449924
5724-BIDBU,0,0,0.7620297047558432,0.2379702952441568
5753-QQWPW,0,0,0.5616022838829655,0.43839771611703443
5756-JYOJT,0,1,0.3707989310841656,0.6292010689158344
5756-OZRIO,0,0,0.8298289675954811,0.1701710324045189
5777-KJIRB,0,0,0.7031464715492741,0.29685352845072593
5791-KAJFD,0,0,0.7899071202216859,0.21009287977831415
5795-BKOYE,0,0,0.8775031024945343,0.12249689750546564
5815-HGGHV,0,1,0.4653507227861179,0.5346492772138821
5820-PTRYM,0,0,0.793965010545778,0.20603498945422205
5825-XJOCM,0,0,0.7368591888893845,0.26314081111061544
5829-NVSQN,0,1,0.48447802301131715,0.5155219769886829
5832-TRLPB,0,0,0.526323188122279,0.47367681187772104
5837-LXSDN,0,1,0.49298335313041963,0.5070166468695804
5844-QVTAT,0,0,0.6176765746642641,0.38232342533573593
5872-OEQNH,0,0,0.8504216854302912,0.1495783145697088
5906-CVLHP,1,0,0.7330008213321407,0.26699917866785927
5906-DVAPM,0,0,0.774229066087566,0.22577093391243397
5915-DGNVC,0,0,0.7297485562063173,0.27025144379368277
5944-UGLLK,0,0,0.7949653576796671,0.2050346423203328
5975-BAICR,0,0,0.6292288613397089,0.3707711386602911
5985-TBABQ,0,0,0.5563177780766433,0.4436822219233567
5989-OMNJE,0,0,0.527941198104508,0.472058801895492
6008-NAIXK,0,0,0.797952282476067,0.20204771752393305
6047-SUHPR,0,0,0.6703359090541778,0.3296640909458221
6061-GWWAV,0,0,0.6631267664595949,0.3368732335404051
6064-PUPMC,0,0,0.5222134940221705,0.4777865059778295
6094-ZIVKX,0,0,0.8765193775678746,0.12348062243212546
6114-TCFID,0,0,0.6321617126834914,0.3678382873165086
6121-TNHBO,0,0,0.816967736099936,0.183032263900064
6152-ONASV,0,0,0.873337909684533,0.12666209031546702
6158-DWPZT,1,1,0.4953658356335082,0.5046341643664918
6161-ERDGD,0,0,0.8636639151336556,0.13633608486634438
6174-NRBTZ,0,0,0.7897128534077028,0.2102871465922972
6194-HBGQN,0,0,0.7284101300636057,0.27158986993639433
6195-MELTI,0,0,0.8192329945286493,0.1807670054713507
6229-UOLQL,0,0,0.8163345137634422,0.1836654862365578
6252-DFGTK,0,0,0.6284451100287773,0.37155488997122266
6253-WRFHY,0,1,0.39203366207544177,0.6079663379245582
6261-RCVNS,1,0,0.6641383996875891,0.33586160031241086
6281-FKEWS,0,0,0.7399138193791307,0.2600861806208693
6289-CPNLD,1,0,0.5712279677234557,0.42877203227654426
6296-DDOOR,0,1,0.47314649712285095,0.526853502877149
6302-JGYRJ,1,0,0.5369459044070347,0.4630540955929653
6303-KFWSL,0,0,0.5869254084565383,0.4130745915434617
6332-FBZRI,0,0,0.8570367659503202,0.14296323404967978
6341-JVQGF,0,0,0.5294596823534425,0.4705403176465574
6352-GIGGQ,0,0,0.8340115512611543,0.16598844873884572
6388-TABGU,0,0,0.8456533076064885,0.15434669239351148
6402-SSEJG,0,0,0.5278699868912562,0.4721300131087438
6416-JNVRK,0,0,0.7424049300444407,0.25759506995555925
6440-DKQGE,0,0,0.5687750852379276,0.4312249147620724
6461-PPAXN,0,0,0.6457763305750094,0.3542236694249906
6478-HRRCZ,0,0,0.5703781118329466,0.4296218881670534
6481-LXPWL,0,0,0.838358469244792,0.161641530755208
6537-OTKMY,0,1,0.4572810429560582,0.5427189570439418
6543-JXSOO,0,0,0.51681957143432,0.48318042856568005
6574-MCOEH,0,0,0.5540469606131961,0.4459530393868038
6576-FBXOJ,0,1,0.46637057775638546,0.5336294222436145
6584-VQMYT,0,0,0.5650745285332988,0.43492547146670124
6586-PSJOX,0,1,0.4449785982595963,0.5550214017404037
6598-KELSS,0,0,0.7937714340298351,0.2062285659701649
6635-MYYYZ,1,0,0.503982728532189,0.49601727146781105
6663-JOCQO,0,0,0.5469253154932934,0.45307468450670657
6682-VCIXC,0,0,0.7243845857278268,0.2756154142721731
6685-GBWJZ,0,0,0.8328164782029457,0.1671835217970543
6693-DJWTY,0,0,0.6457448668477127,0.3542551331522873
6718-BDGHG,0,0,0.69667942009855,0.30332057990145006
6728-CZFEI,0,1,0.4431056165266004,0.5568943834733996
6738-ISCBM,0,0,0.7284476651619607,0.27155233483803926
6778-EICRF,0,1,0.4736182137577226,0.5263817862422774
6778-JFCMK,0,0,0.5530681304526022,0.4469318695473978
6784-XYJAE,0,0,0.6512506452578076,0.3487493547421924
6810-VCAEX,0,0,0.7777939736863855,0.22220602631361458
6827-IEAUQ,0,0,0.5347620982814197,0.46523790171858026
6840-RESVB,0,1,0.4397356818189532,0.5602643181810468
6848-YLDFR,0,0,0.7933252119450985,0.2066747880549015
6872-HXFNF,0,0,0.8538161104134181,0.14618388958658193
6933-FHBZC,0,0,0.5564815466338127,0.4435184533661873
6933-VLYFX,0,0,0.5922057006329535,0.4077942993670464
6937-GCDGQ,0,0,0.5066436108735723,0.4933563891264277
6941-KXRRV,0,0,0.748249079464997,0.2517509205350031
6967-PEJLL,0,0,0.7023912362316015,0.2976087637683985
6968-MHOMU,0,0,0.8390304939565217,0.1609695060434783
6968-URWQU,0,0,0.7134069981641136,0.2865930018358864
6981-TDRFT,0,0,0.7251665518266948,0.27483344817330524
6992-TKNYO,0,0,0.6378409859937204,0.3621590140062796
6994-ORCWG,0,1,0.4376593976961687,0.5623406023038313
7013-PSXHK,0,0,0.62491745149745,0.37508254850254996
7029-IJEJK,0,0,0.8161654389226195,0.18383456107738047
7032-LMBHI,0,0,0.6377322296079466,0.36226777039205343
7049-GKVZY,0,1,0.3832170200151893,0.6167829799848107
7089-XXAYG,0,0,0.6008156036529755,0.39918439634702446
7100-FQPRV,0,0,0.6790540559941547,0.3209459440058453
7102-JJVTX,0,1,0.40680659932829777,0.5931934006717022
7103-ZGVNT,0,0,0.8603810132376744,0.1396189867623256
7105-BENQF,0,1,0.41099227404938643,0.5890077259506136
7105-MXJLL,0,0,0.539921194748653,0.46007880525134703
7108-DGVUU,0,1,0.45079011263040347,0.5492098873695965
7136-RVDTZ,1,0,0.8938930921090968,0.10610690789090313
7153-CHRBV,0,0,0.8105426986103395,0.18945730138966058
7156-MXBJE,0,0,0.6444715228489887,0.3555284771510113
7163-OCEQI,0,1,0.43748369076433435,0.5625163092356656
7184-LRUUR,0,1,0.48292049855193553,0.5170795014480645
7228-PAQPD,0,1,0.41937579731471175,0.5806242026852882
7244-QWYHG,0,0,0.7899275502298257,0.2100724497701742
7247-XOZPB,0,0,0.7536820060245981,0.24631799397540183
7269-JISCY,0,0,0.8206621538603495,0.17933784613965056
7285-KLOTR,0,1,0.3339494677365271,0.6660505322634729
7325-ENZFI,0,0,0.7191376544979313,0.2808623455020687
7336-RLLRH,0,1,0.4865805701624395,0.5134194298375605
7338-ERIVA,0,0,0.7074497562283246,0.29255024377167543
7445-WMRBW,0,0,0.7187003885006353,0.28129961149936467
7470-DYNOE,0,0,0.7840090893147813,0.21599091068521875
7471-MQPOS,0,0,0.8728955585353599,0.12710444146464012
7508-KBIMB,0,0,0.5354992909197541,0.4645007090802459
7541-YLXCL,1,0,0.6302645982190789,0.3697354017809211
7576-ASEJU,0,0,0.6539354600514581,0.3460645399485419
7581-EBBOU,0,0,0.8155630559871653,0.18443694401283475
7614-QVWQL,1,0,0.7703729546746888,0.22962704532531122
7619-PLRLP,0,0,0.7572456887720007,0.24275431122799931
7629-WIXZF,0,1,0.3506200823901221,0.6493799176098779
7636-PEPNS,0,0,0.8373239753061232,0.16267602469387682
7657-DYEPJ,1,0,0.6298866896105202,0.37011331038947975
7670-ZBPOQ,0,0,0.8148543888061156,0.1851456111938844
7673-LPRNY,0,1,0.45055713138760356,0.5494428686123964
7690-KPNCU,0,0,0.8362147088695973,0.1637852911304027
7696-AMHOD,0,0,0.7178696711689714,0.2821303288310287
7711-YIJWC,0,0,0.8017641289559869,0.19823587104401305
7746-QYVCO,0,1,0.4513135134914199,0.5486864865085801
7750-EYXWZ,0,1,0.395364251570015,0.604635748429985
7753-USQYQ,0,0,0.7923982267111234,0.20760177328887663
7781-EWARA,0,0,0.8791926630760118,0.12080733692398818
7795-CFOCW,0,0,0.7585465224857533,0.24145347751424667
7801-CEDNV,0,0,0.5895228147509417,0.4104771852490583
7833-PKIHD,0,0,0.7395602384308595,0.26043976156914056
7838-LAZFO,0,0,0.680585226680577,0.319414773319423
7841-FCRQD,0,0,0.6322045804400955,0.3677954195599044
7868-BGSZA,0,0,0.6594113839776536,0.34058861602234636
7876-AEHIG,0,0,0.7696178308574732,0.23038216914252685
7901-IIDQV,0,0,0.5366505128399057,0.46334948716009433
7919-ZODZZ,0,1,0.3582270140658398,0.6417729859341602
7931-PXHFC,1,0,0.6544045647053093,0.3455954352946907
7945-HLKEA,0,0,0.8249046407935847,0.1750953592064153
7951-VRDVK,0,0,0.566820515883151,0.433179484116849
7994-XIRTR,0,0,0.7823459135644582,0.21765408643554182
7995-ZHHNZ,0,0,0.7066526763074845,0.2933473236925155
8016-ZMGMO,0,0,0.8507339700508809,0.14926602994911914
8035-BUYVG,1,0,0.7214590308352127,0.2785409691647874
8050-WYBND,0,0,0.5333812062811776,0.4666187937188224
8050-XGRVL,0,0,0.84765653995106,0.1523434600489399
8080-POTJR,0,0,0.524622425170624,0.47537757482937604
8097-OMULG,0,0,0.7990756107602582,0.2009243892397418
8109-YUOHE,0,1,0.46138753334812344,0.5386124666518766
8124-NZVGJ,0,1,0.37503830220581524,0.6249616977941848
8184-WMOFI,0,0,0.8269950111473439,0.17300498885265614
8190-ZTQFB,0,0,0.7077631914970967,0.29223680850290334
8200-KLNYW,0,1,0.4214946828816697,0.5785053171183303
8205-OTCHB,1,0,0.5519330399689164,0.44806696003108354
8220-OCUFY,0,1,0.48833995663687235,0.5116600433631276
8224-UAXBZ,0,0,0.8361556070749534,0.16384439292504657
8259-DZLIZ,0,0,0.8580454477493644,0.14195455225063555
8292-FRFZQ,0,0,0.7178888902771909,0.282111109722809
8314-DPQHL,0,1,0.3996691491006138,0.6003308508993862
8318-LCNBW,0,0,0.6523954805898141,0.3476045194101859
8319-QBEHW,0,0,0.6038291223438289,0.3961708776561711
8328-SKJNO,0,0,0.5734537902532212,0.4265462097467788
8331-ZXFOE,0,0,0.803397924921472,0.19660207507852803
8383-SGHJU,0,0,0.6137662675311355,0.3862337324688645
8409-WQJUX,0,0,0.5510882367601364,0.44891176323986365
8469-SNFFH,0,0,0.8616753414128931,0.13832465858710682
8550-XSXUQ,0,0,0.72571725278007,0.27428274721992996
8559-CIZFV,1,1,0.4320892791036741,0.5679107208963259
8563-IIOXK,1,1,0.3829791770400296,0.6170208229599704
8570-KLJYJ,0,0,0.6552697497184652,0.3447302502815348
8597-CTXVJ,0,0,0.8760630213310352,0.12393697866896476
8608-OZTLB,0,0,0.6225278191173522,0.37747218088264783
8627-EHGIP,1,0,0.7276990187220058,0.27230098127799424
8668-KNZTI,0,0,0.7876615026068315,0.21233849739316848
8672-OAUPW,0,0,0.7899526381881508,0.21004736181184921
8680-CGLTP,0,0,0.5756836315456958,0.4243163684543042
8690-UPCZI,0,0,0.5434222923428089,0.45657770765719113
8738-JOKAR,0,0,0.6792036502501311,0.320796349749869
8745-PVESG,0,0,0.8365990726765821,0.16340092732341796
8760-ZRHKE,0,0,0.877283382126729,0.12271661787327105
8777-PVYGU,0,0,0.7705238156541685,0.22947618434583147
8782-NUUOL,0,0,0.803360703949446,0.19663929605055394
8788-DOXSU,0,0,0.8218934567892743,0.1781065432107257
8821-KVZKQ,0,0,0.8821979184228276,0.11780208157717238
8822-KNBHV,0,0,0.6944274247567946,0.30557257524320536
8845-LWKGE,0,0,0.5697642427875464,0.4302357572124535
8865-TNMNX,0,1,0.4132002530089244,0.5867997469910756
8869-TORSS,1,0,0.7461697990494607,0.25383020095053926
8879-ZKJOF,0,0,0.6388565159597126,0.36114348404028734
8883-GRDWQ,0,1,0.4988281217164203,0.5011718782835797
8898-KASCD,0,0,0.7275515945300979,0.27244840546990207
8932-CZHRQ,0,0,0.854415554631681,0.14558444536831902
8970-ANWXO,0,1,0.4671444654402588,0.5328555345597412
8985-OOPOS,0,1,0.252016920999554,0.747983079000446
8996-ZROXE,0,0,0.8201603268726473,0.17983967312735274
9033-EOXWV,1,1,0.35078571888749,0.64921428111251
9052-DHNKM,0,0,0.5358841233215702,0.4641158766784298
9055-MOJJJ,0,0,0.8431086246232792,0.15689137537672082
9060-HJJRW,0,0,0.777164582820524,0.22283541717947603
9086-YJYXS,0,0,0.5757768961162459,0.424223103883754
9107-UKCKY,0,0,0.8084956606457756,0.19150433935422434
9114-AAFQH,0,0,0.7340142853717425,0.2659857146282575
9127-QRZMH,0,0,0.7138898201027764,0.2861101798972236
9139-TWBAS,0,0,0.578525247928402,0.421474752071598
9150-HEPMB,0,0,0.8166869191961988,0.18331308080380118
9199-PWQVC,0,0,0.8179066708096637,0.18209332919033627
9200-NLNPD,0,0,0.812616424210733,0.18738357578926695
9207-ZPANB,0,0,0.6296461174556596,0.37035388254434043
9209-NWPGU,0,0,0.6994581558216483,0.3005418441783517
9251-WNSOD,0,0,0.8510906186388639,0.1489093813611361
9253-VIFJQ,0,0,0.848282515245958,0.15171748475404198
9289-LBQVU,0,0,0.8395622123109215,0.16043778768907843
9309-BZGNT,0,0,0.9023444634659922,0.09765553653400787
9314-QDMDW,0,1,0.38435914707563823,0.6156408529243618
9330-DHBFL,0,1,0.4903909644159157,0.5096090355840843
9357-UJRUN,0,0,0.5245763244764744,0.4754236755235256
9359-UGBTK,0,0,0.8554118699034493,0.1445881300965507
9378-FXTIZ,1,0,0.7725000338168467,0.2274999661831533
9388-ZEYVT,0,0,0.7412292107764661,0.2587707892235339
9411-TPQQV,0,0,0.6935226958170155,0.3064773041829844
9470-RTWDV,0,1,0.4702219313568906,0.5297780686431094
9470-YFUYI,0,0,0.8747382506701507,0.1252617493298493
9473-CBZOP,0,0,0.5654111400625267,0.4345888599374733
9495-REDIY,0,0,0.5914251489894288,0.4085748510105712
9500-IWPXQ,0,0,0.8080287212156325,0.19197127878436746
9513-DXHDA,0,1,0.4830963377497244,0.5169036622502756
9581-GVBXT,0,0,0.8550301804396394,0.14496981956036065
9592-ERDKV,0,0,0.5980338883578126,0.40196611164218743
9609-BENEA,0,0,0.6071243514082267,0.3928756485917733
9619-GSATL,0,0,0.7169065069996676,0.2830934930003324
9640-ZSLDC,0,0,0.7845275554802794,0.2154724445197206
9670-BPNXF,0,0,0.7165798342151156,0.2834201657848844
9677-AVKED,0,0,0.7379626162446684,0.2620373837553316
9691-HKOVS,0,0,0.744091427695815,0.25590857230418496
9702-AIUJO,0,0,0.7897206066255749,0.2102793933744252
9705-ZJBCG,0,1,0.4274119333897156,0.5725880666102844
9720-JJJOR,0,0,0.6880692928393359,0.31193070716066407
9730-DRTMJ,0,0,0.56475959832623,0.43524040167377
9746-YKGXB,0,0,0.8033917121012601,0.19660828789873983
9750-BOOHV,0,0,0.6851072073425603,0.31489279265743975
9758-MFWGD,0,0,0.8018732424747133,0.19812675752528672
9795-VOWON,0,1,0.47391552950358096,0.526084470496419
9798-DRYDS,0,1,0.4421896787709746,0.5578103212290254
9803-FTJCG,0,0,0.8788483330452463,0.12115166695475371
9830-ECLEN,0,0,0.8316384770260705,0.16836152297392942
9894-QMIMJ,0,0,0.5252300455397094,0.4747699544602906
9917-KWRBE,0,0,0.6417147960328456,0.35828520396715435
9931-DCEZH,0,0,0.5792654063834375,0.42073459361656246
9938-ZREHM,0,0,0.6182506147185851,0.3817493852814149
9955-QOPOY,0,0,0.8760481867711549,0.12395181322884509
9968-FFVVH,0,0,0.8325137526137526,0.16748624738624737
9987-LUTYD,0,1,0.42478334631803794,0.5752166536819621
0016-QLJIS,0,0,0.8210601321364616,0.17893986786353847
0017-DINOC,0,0,0.8150065541349122,0.1849934458650878
0019-GFNTW,0,0,0.8272598134885856,0.17274018651141443
0056-EPFBG,0,0,0.5488943699683262,0.45110563003167387
0078-XZMHT,0,0,0.8686895503532054,0.13131044964679464
0114-IGABW,0,0,0.886443910075607,0.11355608992439306
0123-CRBRT,0,0,0.7981144914801355,0.2018855085198646
0191-EQUUH,0,0,0.6090935037569318,0.39090649624306817
0214-JHPFW,0,0,0.8824339100429877,0.11756608995701237
0229-LFJAF,0,0,0.8797594104011398,0.1202405895988602
0230-WEQUW,0,0,0.8660686141265151,0.13393138587348488
0238-WHBIQ,0,0,0.8608193156580195,0.1391806843419805
0244-LGNFY,0,0,0.8599712089342394,0.14002879106576063
0253-ZTEOB,0,0,0.7060505410712214,0.29394945892877855
0263-FJTQO,0,0,0.741160876938072,0.258839123061928
0270-THENM,0,0,0.8814155168276642,0.11858448317233579
0277-ORXQS,0,0,0.8719218313708585,0.1280781686291414
0298-XACET,0,0,0.7931897275085933,0.20681027249140674
0301-FIDRB,0,0,0.8867500276389032,0.11324997236109681
0336-KXKFK,0,0,0.8878860649417276,0.11211393505827234
0336-PIKEI,0,0,0.8766759907954451,0.12332400920455491
0343-QLUZP,0,0,0.8556666067036518,0.14433339329634817
0361-HJRDX,0,0,0.8690322616101955,0.13096773838980444
0363-SVHYR,0,0,0.8608703534613871,0.13912964653861293
0379-DJQHR,0,0,0.8428718656870526,0.15712813431294742
0383-CLDDA,0,0,0.850492732452411,0.14950726754758903
0412-UCCNP,0,0,0.7977756221973471,0.20222437780265293
0420-TXVSG,0,0,0.8561031399036256,0.14389686009637437
0436-TWFFZ,0,0,0.8390375288680338,0.1609624711319661
0440-EKDCF,0,0,0.8410055881257672,0.15899441187423274
0455-ENTCR,0,0,0.8315302882031289,0.1684697117968711
0458-HEUZG,0,1,0.4927360925718547,0.5072639074281453
0459-SPZHJ,0,0,0.8186474401925027,0.18135255980749732
0487-CRLZF,0,0,0.7268105631979347,0.27318943680206526
0513-RBGPE,0,0,0.6427842046752184,0.3572157953247817
0526-SXDJP,0,0,0.902305224630931,0.09769477536906904
0531-XBKMM,0,0,0.8562564194288897,0.1437435805711102
0536-ESJEP,0,0,0.7687805926820498,0.23121940731795024
0556-FJEGU,0,0,0.8020081736577138,0.19799182634228624
0562-FGDCR,0,0,0.8772129076975497,0.12278709230245038
0562-KBDVM,0,0,0.8930787896026315,0.1069212103973684
0567-XRHCU,0,0,0.8896634308128526,0.11033656918714742
0602-DDUML,0,0,0.7947787638870976,0.2052212361129025
0604-THJFP,0,0,0.8010803581547049,0.1989196418452951
0617-AQNWT,1,0,0.8659381405538638,0.13406185944613622
0621-JFHOL,0,1,0.48441649211004667,0.5155835078899533
0674-GCDXG,0,0,0.830898693246389,0.16910130675361099
0707-HOVVN,0,0,0.8651281376047093,0.13487186239529067
0730-BGQGF,0,0,0.8547184419314816,0.1452815580685184
0739-UUAJR,0,0,0.8947431497702154,0.10525685022978457
0744-BIKKF,0,0,0.8650183098973372,0.13498169010266284
0757-WCUUZ,0,0,0.7853421516462367,0.2146578483537634
0769-MURVM,0,0,0.8827086610986387,0.11729133890136133
0771-CHWSK,0,0,0.8441033520146568,0.15589664798534314
0774-RMNUW,0,0,0.8839603700110165,0.11603962998898358
0795-LAFGP,0,0,0.8588960500313123,0.14110394996868764
0813-TAXXS,0,0,0.7685752081621959,0.23142479183780407
0839-JTCUD,0,0,0.8274161644486997,0.17258383555130033
0848-SOMKO,0,0,0.8910695046048679,0.10893049539513207
0885-HMGPY,0,0,0.8279329779236181,0.17206702207638191
0895-UADGO,0,1,0.4113477338477587,0.5886522661522413
0909-SELIE,0,0,0.8055303526322606,0.1944696473677394
0916-KNFAJ,0,0,0.8215749514071016,0.17842504859289846
0942-KOWSM,0,0,0.5175403365975142,0.48245966340248586
0945-TSONX,0,0,0.6853157025992866,0.31468429740071335
0973-KYVNF,0,0,0.8792023385760296,0.12079766142397041
0979-MOZQI,0,0,0.8643718275919079,0.13562817240809213
0988-AADSA,0,0,0.8707484449716203,0.12925155502837968
1023-BQXZE,0,0,0.7898594672074131,0.21014053279258693
1027-LKKQQ,0,0,0.8721084639966928,0.1278915360033072
1084-MNSMJ,0,0,0.7208976050811513,0.2791023949188487
1088-AUUZZ,0,0,0.7790202074441754,0.22097979255582456
1116-FRYVH,0,0,0.7876118520063731,0.21238814799362699
1139-WUOAH,0,0,0.8215010456148899,0.1784989543851101
1172-VIYBP,0,0,0.7668985469954589,0.23310145300454108
1187-WILMM,0,0,0.8073205941389211,0.1926794058610789
1194-BHJYC,0,0,0.8323314365864082,0.1676685634135918
1209-VFFOC,0,0,0.8762309377987699,0.12376906220123012
1221-GHZEP,0,0,0.8319449662039838,0.16805503379601616
1227-UDMZR,0,0,0.8616171923485423,0.1383828076514577
1265-BCFEO,0,0,0.8655499803252235,0.13445001967477652
1265-ZFOSD,0,0,0.8245472665063424,0.17545273349365764
1266-NZYUI,0,0,0.8827274058927213,0.11727259410727878
1271-UODNO,0,0,0.6874964244940669,0.31250357550593305
1335-MXCSE,0,0,0.8067118112807742,0.19328818871922585
1431-AIDJQ,0,0,0.5449801141190056,0.45501988588099435
1459-QNFQT,0,0,0.8807859873257897,0.11921401267421028
1498-NHTLT,0,0,0.7839546502365689,0.21604534976343112
1506-YJTYT,0,0,0.6922327213222225,0.30776727867777753
1525-LNLOJ,0,0,0.8585049378465186,0.14149506215348137
1568-BEKZM,0,0,0.8512702099355286,0.14872979006447143
1568-LJSZU,0,0,0.8383328018247066,0.16166719817529338
1642-HMARX,0,0,0.8396057136347223,0.16039428636527778
1676-MQAOA,0,0,0.8752553301725521,0.12474466982744797
1699-UOTXU,0,0,0.8267205805111552,0.17327941948884487
1716-LSAMB,0,0,0.7359632538709553,0.2640367461290447
1775-KWJKQ,0,0,0.8631242687393141,0.1368757312606859
1814-WFGVS,0,0,0.8979181524494582,0.10208184755054185
1821-BUCWY,0,0,0.5953650452322912,0.4046349547677089
1837-YQUCE,0,0,0.883316823058154,0.11668317694184603
1897-OKVMW,0,0,0.8133380332140423,0.18666196678595776
1904-WAJAA,0,0,0.5068355186986613,0.49316448130133866
1936-CZAKF,0,0,0.7739778671414207,0.22602213285857928
1951-IEYXM,0,0,0.8603593955034972,0.1396406044965029
1960-UOTYM,0,0,0.738943613062837,0.26105638693716304
1971-DTCZB,0,0,0.8600181735795562,0.13998182642044382
1972-XMUWV,0,0,0.8561646722096363,0.14383532779036365
2000-DHJUY,0,0,0.8488095975795623,0.1511904024204377
2040-LDIWQ,0,0,0.8259659869408172,0.17403401305918278
